PRICE,BODY_TYPE,KILOMETERS_DRIVEN,NUMBER_OF_OWNERS,YEAR_OF_MANUFACTURE,MILEAGE,FUEL_TYPE,MODEL_YEAR,INSURANCE_VALIDITY,NUMBER_OF_GEARS,TRANSMISSION,SEATS,CITY_NAME
685000.0,Hatchback,73969,1,2016,18.6,Petrol,2016,Comprehensive,5,Manual,5,BANGALORE
699000.0,Sedan,62598,1,2016,17.01,Petrol,2016,Comprehensive,5,Manual,5,BANGALORE
1200000.0,Sedan,70000,2,2017,14.28,Petrol,2017,Third Party insurance,7,Automatic,5,BANGALORE
425000.0,Hatchback,24343,2,2021,22.05,Petrol,2021,Zero Dep,5,Manual,5,BANGALORE
380000.0,Hatchback,110000,2,2014,22.07,Diesel,2014,Third Party insurance,5,Manual,5,BANGALORE
574000.0,Hatchback,58917,2,2017,16.2,Petrol,2017,Third Party,5,Manual,5,BANGALORE
573000.0,Hatchback,72338,1,2016,22.38,Petrol,2016,Comprehensive,5,Manual,5,BANGALORE
70000.0,Hatchback,50000,1,2003,17.88,Diesel,2003,Third Party insurance,5,Manual,5,BANGALORE
685000.0,SUV,110000,3,2015,16.0,Diesel,2015,Third Party insurance,6,Manual,7,BANGALORE
425000.0,Hatchback,41000,2,2012,18.4,Petrol,2012,Comprehensive,5,Automatic,5,BANGALORE
265000.0,Hatchback,70000,2,2009,19.2,Petrol,2009,Third Party insurance,4,Automatic,5,BANGALORE
600000.0,Sedan,25887,1,2019,17.5,Petrol,2019,Comprehensive,5,Manual,5,BANGALORE
650000.0,Sedan,40000,1,2016,17.8,Petrol,2016,Third Party insurance,5,Manual,5,BANGALORE
430000.0,Hatchback,50000,1,2015,25.2,Diesel,2015,Third Party insurance,5,Manual,5,BANGALORE
530000.0,Minivans,10000,1,2021,16.11,Petrol,2021,Third Party insurance,5,Manual,7,BANGALORE
1075000.0,Hatchback,20000,1,2022,18.24,Petrol,2022,Third Party insurance,6,Manual,5,BANGALORE
750000.0,Sedan,60000,2,2017,17.0,Petrol,2017,Third Party insurance,6,Manual,5,BANGALORE
615000.0,Hatchback,64235,2,2017,18.6,Petrol,2017,Third Party,5,Manual,5,BANGALORE
746000.0,Hatchback,83873,1,2018,27.39,Diesel,2018,Zero Dep,5,Manual,5,BANGALORE
370000.0,Sedan,120000,2,2012,20.5,Diesel,2012,Third Party insurance,5,Manual,5,BANGALORE
667000.0,Sedan,93059,2,2016,17.01,Petrol,2016,Comprehensive,5,Manual,5,BANGALORE
634000.0,Hatchback,45681,1,2017,21.4,Petrol,2017,Zero Dep,5,Manual,5,BANGALORE
40000.0,Sedan,50000,3,2017,15.0,Petrol,1998,Third Party insurance,5,Manual,5,BANGALORE
579000.0,Hatchback,45938,2,2017,18.7,Petrol,2017,Comprehensive,5,Manual,5,BANGALORE
510000.0,Hatchback,40000,1,2018,21.4,Petrol,2018,Third Party insurance,5,Manual,5,BANGALORE
634000.0,Hatchback,57423,2,2018,22.38,Petrol,2018,Third Party insurance,5,Manual,5,BANGALORE
527000.0,Hatchback,60942,1,2015,18.9,Petrol,2015,Third Party,4,Automatic,5,BANGALORE
900000.0,SUV,70000,1,2018,13.0,Petrol,2018,Third Party insurance,6,Automatic,5,BANGALORE
1500000.0,SUV,80000,2,2018,17.1,Diesel,2018,Third Party insurance,6,Manual,5,BANGALORE
3000000.0,SUV,19875,1,2021,18.6,Diesel,2021,Comprehensive,8,Automatic,5,BANGALORE
2750000.0,SUV,20000,1,2022,18.9,Diesel,2022,Third Party insurance,6,Automatic,7,BANGALORE
650000.0,Hatchback,10000,2,2021,20.7,Petrol,2021,Third Party insurance,5,Manual,5,BANGALORE
965000.0,MUV,120000,2,2012,12.99,Diesel,2012,Third Party insurance,5,Manual,7,BANGALORE
3600000.0,SUV,20000,1,2022,12.65,Petrol,2022,Third Party insurance,7,Automatic,5,BANGALORE
400000.0,Sedan,120000,4,2013,22.32,Diesel,2013,Third Party insurance,6,Manual,5,BANGALORE
300000.0,Sedan,50000,1,2009,16.0,Petrol,2009,Third Party insurance,1,Manual,5,BANGALORE
3400000.0,Sedan,30000,1,2018,21.76,Diesel,2018,Third Party insurance,8,Automatic,5,BANGALORE
982000.0,Hatchback,14949,1,2020,20.0,Petrol,2020,Zero Dep,6,Manual,5,BANGALORE
674000.0,Hatchback,77995,1,2017,21.4,Petrol,2017,Comprehensive,0,Automatic,5,BANGALORE
810000.0,SUV,20000,1,2021,17.33,Petrol,2021,Third Party insurance,6,Manual,5,BANGALORE
792000.0,Sedan,40908,1,2020,20.65,Petrol,2020,Comprehensive,5,Manual,5,BANGALORE
513000.0,Hatchback,39693,2,2016,18.9,Petrol,2016,Comprehensive,4,Automatic,5,BANGALORE
360000.0,Sedan,40000,1,2010,16.2,Petrol,2010,Third Party insurance,1,Manual,5,BANGALORE
579000.0,Hatchback,63411,1,2016,22.38,Petrol,2016,Comprehensive,5,Manual,5,BANGALORE
550000.0,Hatchback,30000,1,2018,22.0,Petrol,2018,Third Party insurance,5,Manual,5,BANGALORE
383000.0,Hatchback,94221,2,2014,18.9,Petrol,2014,Comprehensive,5,Manual,5,BANGALORE
605000.0,Hatchback,93975,1,2017,18.6,Petrol,2017,Third Party insurance,5,Manual,5,BANGALORE
985000.0,SUV,30000,1,2019,16.82,Petrol,2019,Third Party insurance,6,Manual,5,BANGALORE
935000.0,Hatchback,30155,2,2020,18.24,Petrol,2020,Third Party,6,Manual,5,BANGALORE
675000.0,Hatchback,59006,2,2016,16.47,Petrol,2016,Third Party insurance,5,Manual,5,BANGALORE
135000.0,Hatchback,100000,4,2004,17.3,Petrol,2004,Third Party insurance,5,Manual,5,BANGALORE
1345000.0,SUV,18570,1,2022,16.35,Petrol,2022,Third Party,6,Automatic,5,BANGALORE
2365000.0,MUV,48246,1,2021,12.0,Diesel,2021,Comprehensive,5,Manual,7,BANGALORE
3200000.0,Sedan,10000,1,2017,19.27,Diesel,2017,Third Party insurance,7,Automatic,5,BANGALORE
734000.0,Hatchback,61263,1,2016,27.39,Diesel,2016,Third Party insurance,5,Manual,5,BANGALORE
701000.0,SUV,65507,2,2017,17.5,Petrol,2017,Third Party,5,Manual,5,BANGALORE
535000.0,SUV,100000,1,2014,20.46,Diesel,2014,Third Party insurance,5,Manual,5,BANGALORE
789000.0,SUV,26158,1,2017,17.5,Petrol,2017,Comprehensive,5,Manual,5,BANGALORE
548000.0,Hatchback,35250,1,2015,22.38,Petrol,2015,Comprehensive,5,Manual,5,BANGALORE
350000.0,SUV,65965,1,2012,17.21,Diesel,2012,Comprehensive,5,Manual,7,BANGALORE
477000.0,Hatchback,40304,2,2015,25.24,Petrol,2015,Comprehensive,5,Manual,5,BANGALORE
1525000.0,SUV,80000,1,2013,12.35,Diesel,2013,Comprehensive,6,Automatic,5,BANGALORE
515000.0,Hatchback,56661,1,2014,22.38,Petrol,2014,Comprehensive,5,Manual,5,BANGALORE
562000.0,Hatchback,90213,2,2016,18.6,Petrol,2016,Comprehensive,5,Manual,5,BANGALORE
345000.0,Sedan,70000,3,2010,15.04,Petrol,2010,Third Party insurance,5,Manual,5,BANGALORE
475000.0,Sedan,120000,4,2013,22.32,Diesel,2013,Third Party insurance,6,Manual,5,BANGALORE
670000.0,SUV,10000,2,2021,18.75,Petrol,2021,Third Party insurance,5,Manual,5,BANGALORE
950000.0,Hatchback,20739,1,2021,17.1,Petrol,2021,Comprehensive,7,Automatic,5,BANGALORE
700000.0,Hatchback,20000,2,2020,18.6,Petrol,2020,Third Party insurance,5,Manual,5,BANGALORE
80000.0,Sedan,70000,1,2004,14.2,Petrol,2004,Third Party insurance,5,Manual,5,BANGALORE
1500000.0,SUV,10000,1,2021,15.2,Petrol,2021,Third Party insurance,6,Automatic,4,BANGALORE
370000.0,Sedan,60000,3,2009,18.3,Diesel,2009,Third Party insurance,5,Manual,5,BANGALORE
3200000.0,Sedan,10000,1,2017,19.27,Diesel,2017,Third Party insurance,7,Automatic,5,BANGALORE
550000.0,Hatchback,70000,1,2015,22.54,Diesel,2015,Third Party insurance,6,Manual,5,BANGALORE
581000.0,Hatchback,47127,2,2015,18.6,Petrol,2015,Comprehensive,5,Manual,5,BANGALORE
582000.0,Hatchback,47038,1,2017,20.4,Petrol,2017,Comprehensive,5,Manual,5,BANGALORE
185000.0,Sedan,120000,3,2007,17.7,Petrol,2007,Third Party insurance,5,Manual,5,BANGALORE
531000.0,Hatchback,40769,1,2018,18.9,Petrol,2018,Third Party,5,Manual,5,BANGALORE
558000.0,Hatchback,34757,1,2017,18.9,Petrol,2017,Comprehensive,5,Manual,5,BANGALORE
155000.0,Hatchback,100000,3,2006,17.0,Petrol,2006,Third Party insurance,5,Manual,5,BANGALORE
508000.0,Hatchback,88119,2,2016,18.9,Petrol,2016,Comprehensive,4,Automatic,5,BANGALORE
2060000.0,SUV,120000,1,2015,12.55,Diesel,2015,Third Party insurance,5,Automatic,7,BANGALORE
542000.0,Hatchback,57176,1,2017,18.9,Petrol,2017,Third Party,5,Manual,5,BANGALORE
501000.0,Hatchback,62223,2,2015,22.38,Petrol,2015,Comprehensive,5,Manual,5,BANGALORE
875000.0,MUV,55000,1,2018,19.34,Petrol,2018,Third Party insurance,5,Manual,7,BANGALORE
1370000.0,SUV,52000,1,2020,18.9,Diesel,2020,Third Party insurance,6,Manual,7,BANGALORE
485000.0,Minivans,63251,1,2018,16.11,Petrol,2018,Comprehensive,5,Manual,5,BANGALORE
300000.0,Hatchback,20000,3,2010,20.36,Petrol,2010,Third Party insurance,5,Manual,5,BANGALORE
350000.0,Sedan,60000,3,2009,18.3,Diesel,2009,Third Party insurance,5,Manual,5,BANGALORE
3250000.0,SUV,20000,1,2021,18.6,Diesel,2021,Third Party insurance,8,Automatic,5,BANGALORE
55000.0,Sedan,80000,2,2004,14.2,Petrol,2004,Third Party insurance,5,Manual,5,BANGALORE
630000.0,Hatchback,40000,1,2018,18.9,Petrol,2018,Third Party insurance,4,Automatic,5,BANGALORE
2475000.0,SUV,20000,1,2022,14.08,Diesel,2022,Third Party insurance,6,Automatic,7,BANGALORE
417000.0,Hatchback,67444,1,2012,18.5,Petrol,2012,Third Party insurance,5,Manual,5,BANGALORE
631000.0,Hatchback,63837,2,2016,21.4,Petrol,2016,Comprehensive,0,Automatic,5,BANGALORE
465000.0,MUV,61000,2,2012,14.0,Diesel,2012,Comprehensive,5,Manual,7,BANGALORE
544000.0,Hatchback,60777,1,2016,22.38,Petrol,2016,Third Party insurance,5,Manual,5,BANGALORE
704000.0,Hatchback,39248,2,2016,21.4,Petrol,2016,Third Party insurance,5,Manual,5,BANGALORE
1975000.0,Sedan,66000,1,2014,18.12,Diesel,2014,Comprehensive,8,Automatic,5,BANGALORE
359000.0,Hatchback,96198,1,2015,19.4,Petrol,2015,Comprehensive,5,Manual,5,BANGALORE
520000.0,Sedan,50000,2,2013,16.8,Petrol,2013,Third Party insurance,5,Automatic,5,BANGALORE
335000.0,Hatchback,81207,3,2015,20.51,Petrol,2015,Comprehensive,5,Manual,5,BANGALORE
766000.0,Hatchback,48148,1,2021,22.38,Petrol,2021,Third Party,5,Manual,5,BANGALORE
350000.0,Hatchback,120000,1,2015,23.1,Petrol,2015,Third Party insurance,5,Manual,5,BANGALORE
480000.0,Sedan,90000,3,2018,20.65,Diesel,2018,Third Party insurance,5,Manual,5,BANGALORE
822000.0,SUV,60000,2,2017,18.06,Diesel,2017,Third Party insurance,5,Manual,7,BANGALORE
190000.0,Sedan,120000,4,2009,16.0,Petrol,2009,Third Party insurance,1,Manual,5,BANGALORE
600000.0,Sedan,70000,3,2008,11.7,Petrol,2008,Third Party insurance,5,Automatic,5,BANGALORE
995000.0,SUV,30000,1,2022,20.1,Diesel,2022,Third Party insurance,6,Manual,5,BANGALORE
120000.0,Hatchback,30000,3,2017,14.0,Petrol,2001,Third Party insurance,4,Manual,5,BANGALORE
575000.0,SUV,120000,2,2013,19.01,Diesel,2013,Third Party insurance,6,Manual,5,BANGALORE
3795000.0,SUV,64389,2,2018,17.9,Diesel,2018,Comprehensive,9,Automatic,5,BANGALORE
260000.0,Hatchback,60000,2,2014,22.74,Petrol,2014,Third Party insurance,5,Manual,5,BANGALORE
539000.0,Hatchback,67245,1,2015,22.38,Petrol,2015,Comprehensive,5,Manual,5,BANGALORE
1006000.0,Sedan,30518,2,2018,17.0,Petrol,2018,Zero Dep,6,Automatic,5,BANGALORE
3900000.0,Sedan,20000,1,2022,18.9,Petrol,2022,Third Party insurance,7,Automatic,5,BANGALORE
796000.0,Sedan,102407,1,2018,28.09,Diesel,2018,Third Party,5,Manual,5,BANGALORE
636000.0,Hatchback,53606,1,2015,18.6,Petrol,2015,Zero Dep,5,Manual,5,BANGALORE
1400000.0,SUV,90000,1,2015,17.67,Diesel,2015,Third Party insurance,6,Manual,5,BANGALORE
615000.0,Hatchback,44253,2,2016,21.4,Petrol,2016,Comprehensive,5,Manual,5,BANGALORE
500000.0,Minivans,40000,1,2021,20.88,CNG,2021,Third Party insurance,5,Manual,5,BANGALORE
718000.0,Hatchback,34702,1,2021,19.01,Petrol,2021,Third Party,5,Manual,5,BANGALORE
436000.0,Hatchback,42762,1,2012,22.38,Petrol,2012,Third Party,5,Manual,5,BANGALORE
280000.0,Hatchback,50000,2,2015,23.95,Petrol,2015,Third Party insurance,5,Manual,5,BANGALORE
780000.0,MUV,30000,1,2022,18.2,Petrol,2022,Third Party insurance,5,Automatic,7,BANGALORE
900000.0,SUV,80000,2,2016,16.0,Diesel,2016,Third Party insurance,6,Automatic,7,BANGALORE
1300000.0,MUV,20000,1,2022,26.11,CNG,2022,Third Party insurance,5,Manual,7,BANGALORE
300000.0,Sedan,50000,2,2014,22.1,CNG,2014,Third Party insurance,5,Manual,5,BANGALORE
3675000.0,Sedan,28000,1,2019,13.5,Petrol,2019,Comprehensive,8,Automatic,5,BANGALORE
670000.0,Sedan,40000,1,2020,21.21,Petrol,2020,Third Party insurance,5,Manual,5,BANGALORE
900000.0,Hatchback,10000,1,2020,21.01,Petrol,2020,Third Party insurance,5,Manual,5,BANGALORE
600000.0,Hatchback,60000,1,2016,21.4,Petrol,2016,Third Party insurance,5,Manual,5,BANGALORE
110000.0,Hatchback,110000,4,2008,18.0,Petrol,2008,Third Party insurance,5,Manual,5,BANGALORE
605000.0,Hatchback,57459,1,2016,18.6,Petrol,2016,Third Party insurance,5,Manual,5,BANGALORE
559000.0,Hatchback,70381,1,2017,18.9,Petrol,2017,Zero Dep,5,Manual,5,BANGALORE
268000.0,Hatchback,90000,3,2012,22.07,Diesel,2012,Third Party insurance,5,Manual,5,BANGALORE
780000.0,Sedan,80648,1,2020,20.65,Petrol,2020,Comprehensive,5,Manual,5,BANGALORE
864000.0,SUV,81853,2,2016,13.0,Petrol,2016,Comprehensive,6,Manual,5,BANGALORE
240000.0,Hatchback,40000,1,2009,17.92,Petrol,2009,Third Party insurance,5,Manual,5,BANGALORE
341000.0,Hatchback,90802,1,2012,19.4,Petrol,2012,Comprehensive,5,Manual,5,BANGALORE
240000.0,Hatchback,40000,1,2009,17.92,Petrol,2009,Third Party insurance,5,Manual,5,BANGALORE
513000.0,Hatchback,16502,1,2021,20.3,Petrol,2021,Zero Dep,5,Manual,5,BANGALORE
661000.0,Hatchback,31530,1,2021,20.89,Petrol,2021,Third Party,5,Manual,5,BANGALORE
800000.0,MUV,120000,2,2017,24.52,Diesel,2017,Third Party insurance,5,Manual,7,BANGALORE
520000.0,Hatchback,80000,2,2015,25.2,Diesel,2015,Third Party insurance,5,Manual,5,BANGALORE
600000.0,Sedan,71086,1,2014,18.0,Petrol,2014,Comprehensive,0,Automatic,5,BANGALORE
300000.0,Hatchback,110000,2,2011,21.1,Diesel,2011,Third Party insurance,5,Manual,5,BANGALORE
3750000.0,SUV,50000,1,2020,10.91,Diesel,2020,Comprehensive,6,Automatic,7,BANGALORE
1295000.0,Hatchback,18000,1,2021,20.25,Petrol,2021,Comprehensive,7,Automatic,5,BANGALORE
630000.0,Sedan,60000,2,2014,17.4,Petrol,2014,Third Party insurance,5,Manual,5,BANGALORE
475000.0,MUV,120000,3,2016,13.58,Diesel,2016,Third Party insurance,5,Manual,10,BANGALORE
275000.0,Hatchback,70000,2,2011,20.36,Petrol,2011,Third Party insurance,5,Manual,5,BANGALORE
575000.0,Hatchback,25000,4,2016,19.0,Petrol,2016,Comprehensive,5,Automatic,5,BANGALORE
338000.0,Hatchback,69210,1,2012,19.4,Petrol,2012,Third Party,5,Manual,5,BANGALORE
604000.0,Hatchback,71165,2,2018,18.7,Petrol,2018,Comprehensive,5,Manual,5,BANGALORE
13000000.0,SUV,10000,1,2022,10.54,Petrol,2022,Third Party insurance,8,Automatic,7,BANGALORE
327000.0,Sedan,86543,3,2010,19.3,Diesel,2010,Third Party insurance,5,Manual,5,BANGALORE
621000.0,Hatchback,67225,1,2016,21.4,Petrol,2016,Third Party,0,Automatic,5,BANGALORE
240000.0,Hatchback,100000,3,2017,25.0,Diesel,2017,Third Party insurance,5,Manual,5,BANGALORE
621000.0,Hatchback,16247,1,2018,18.9,Petrol,2018,Zero Dep,5,Manual,5,BANGALORE
140000.0,Sedan,80000,2,2007,15.7,Petrol,2007,Third Party insurance,5,Manual,5,BANGALORE
708000.0,Hatchback,39481,2,2017,21.4,Petrol,2017,Zero Dep,0,Automatic,5,BANGALORE
443000.0,Hatchback,61227,2,2018,25.24,Petrol,2018,Third Party,5,Manual,5,BANGALORE
180000.0,Sedan,80000,4,2006,17.7,Petrol,2006,Third Party insurance,5,Manual,5,BANGALORE
700000.0,SUV,112521,1,2016,19.01,Diesel,2016,Comprehensive,6,Manual,5,BANGALORE
1800000.0,SUV,20000,1,2020,17.41,Diesel,2020,Third Party insurance,6,Manual,5,BANGALORE
1450000.0,Sedan,20000,1,2021,18.3,Petrol,2021,Third Party insurance,0,Automatic,5,BANGALORE
520000.0,Sedan,60000,2,2016,17.0,Petrol,2016,Third Party insurance,5,Manual,5,BANGALORE
470000.0,Hatchback,40000,2,2018,23.84,Petrol,2018,Third Party insurance,5,Manual,5,BANGALORE
600000.0,SUV,50000,1,2016,19.64,Diesel,2016,Third Party insurance,6,Manual,5,BANGALORE
1850000.0,SUV,100000,2,2016,15.17,Diesel,2016,Third Party insurance,7,Automatic,5,BANGALORE
460000.0,Hatchback,20000,2,2017,140.0,Electric,2017,Third Party insurance,1,Automatic,4,BANGALORE
75000.0,Sedan,110000,2,2003,13.8,Petrol,2003,Third Party insurance,5,Manual,5,BANGALORE
649000.0,Hatchback,63359,2,2017,21.4,Petrol,2017,Third Party,5,Manual,5,BANGALORE
657000.0,Hatchback,125227,2,2017,22.54,Diesel,2017,Zero Dep,6,Manual,5,BANGALORE
420000.0,Hatchback,100000,2,2012,22.07,Diesel,2012,Third Party insurance,5,Manual,5,BANGALORE
629000.0,Hatchback,71884,2,2015,25.2,Diesel,2015,Third Party insurance,5,Manual,5,BANGALORE
322000.0,Hatchback,79059,2,2012,19.4,Petrol,2012,Third Party insurance,5,Manual,5,BANGALORE
620000.0,Hatchback,80000,2,2016,21.4,Petrol,2016,Third Party insurance,5,Manual,5,BANGALORE
435000.0,Hatchback,69124,1,2013,22.38,Petrol,2013,Third Party,5,Manual,5,BANGALORE
960000.0,MUV,120000,4,2012,12.99,Diesel,2012,Third Party insurance,5,Manual,8,BANGALORE
317000.0,Hatchback,73340,1,2010,18.5,Petrol,2010,Comprehensive,5,Manual,5,BANGALORE
574000.0,Hatchback,44268,2,2017,18.9,Petrol,2017,Comprehensive,5,Manual,5,BANGALORE
780000.0,Hatchback,10000,1,2022,19.3,Petrol,2022,Third Party insurance,5,Manual,5,BANGALORE
800000.0,Hatchback,60000,1,2018,18.7,Petrol,2018,Third Party insurance,5,Manual,5,BANGALORE
925000.0,Sedan,30000,1,2020,18.6,Petrol,2020,Third Party insurance,6,Manual,5,BANGALORE
775000.0,Sedan,50000,1,2017,20.73,Petrol,2017,Third Party insurance,5,Manual,5,BANGALORE
70000.0,Hatchback,80000,2,2011,26.0,Petrol,2011,Third Party insurance,4,Manual,4,BANGALORE
500000.0,SUV,70000,2,2014,19.01,Diesel,2014,Third Party insurance,6,Manual,5,BANGALORE
350000.0,Sedan,120000,2,2009,19.3,Diesel,2009,Third Party insurance,5,Manual,5,BANGALORE
1125000.0,MUV,120000,2,2012,12.99,Diesel,2012,Third Party insurance,5,Manual,7,BANGALORE
830000.0,Sedan,20000,2,2020,18.3,Petrol,2020,Third Party insurance,0,Automatic,5,BANGALORE
1475000.0,SUV,37354,1,2020,17.8,Diesel,2020,Third Party,6,Automatic,5,BANGALORE
834000.0,SUV,80426,2,2014,15.1,Diesel,2014,Comprehensive,6,Manual,7,BANGALORE
674000.0,Sedan,89801,1,2016,20.73,Petrol,2016,Comprehensive,5,Manual,5,BANGALORE
65000.0,Sedan,120000,4,2004,14.2,Petrol,2004,Third Party insurance,5,Manual,5,BANGALORE
547000.0,Hatchback,69199,2,2019,18.9,Petrol,2019,Zero Dep,5,Manual,5,BANGALORE
413000.0,Hatchback,78249,3,2012,22.38,Petrol,2012,Third Party insurance,5,Manual,5,BANGALORE
2325000.0,MUV,26918,1,2018,13.68,Diesel,2018,Comprehensive,5,Manual,8,BANGALORE
709000.0,Hatchback,29905,1,2021,22.38,Petrol,2021,Zero Dep,5,Manual,5,BANGALORE
2295000.0,MUV,37678,2,2018,11.36,Diesel,2018,Comprehensive,6,Automatic,7,BANGALORE
528000.0,Hatchback,60442,2,2017,18.7,Petrol,2017,Comprehensive,5,Manual,5,BANGALORE
691000.0,SUV,66463,1,2014,20.45,Diesel,2014,Comprehensive,5,Manual,5,BANGALORE
1145000.0,Sedan,40844,1,2020,16.24,Petrol,2020,Comprehensive,6,Automatic,5,BANGALORE
855000.0,Hatchback,62696,1,2021,18.9,Petrol,2021,Third Party,6,Manual,5,BANGALORE
800000.0,Hatchback,30000,1,2021,21.21,Petrol,2021,Third Party insurance,5,Automatic,5,BANGALORE
550000.0,Sedan,44000,1,2017,18.16,Petrol,2017,Comprehensive,5,Manual,5,BANGALORE
400000.0,Hatchback,70000,2,2012,18.5,Petrol,2012,Third Party insurance,5,Manual,5,BANGALORE
130000.0,Hatchback,120000,1,2012,25.0,Diesel,2012,Third Party insurance,5,Manual,5,BANGALORE
375000.0,Sedan,120000,4,2012,22.32,Diesel,2012,Third Party insurance,6,Manual,5,BANGALORE
650000.0,Sedan,40000,1,2020,21.21,Petrol,2020,Third Party insurance,5,Manual,5,BANGALORE
2550000.0,SUV,10000,1,2021,14.1,Petrol,2021,Third Party insurance,7,Automatic,5,BANGALORE
1300000.0,SUV,80000,1,2021,18.9,Diesel,2021,Third Party insurance,6,Manual,5,BANGALORE
609000.0,Hatchback,79415,1,2016,21.4,Petrol,2016,Zero Dep,5,Manual,5,BANGALORE
678000.0,Sedan,88411,1,2017,26.59,Diesel,2017,Zero Dep,5,Automatic,5,BANGALORE
375000.0,Sedan,120000,4,2011,20.54,Diesel,2011,Third Party insurance,5,Manual,5,BANGALORE
449000.0,Hatchback,106516,1,2012,22.9,Diesel,2012,Third Party,5,Manual,5,BANGALORE
552000.0,Hatchback,88509,2,2015,25.2,Diesel,2015,Comprehensive,5,Manual,5,BANGALORE
925000.0,SUV,120000,1,2015,15.1,Diesel,2015,Third Party insurance,6,Manual,7,BANGALORE
56000.0,Sedan,80000,2,2004,14.2,Petrol,2004,Third Party insurance,5,Manual,5,BANGALORE
426000.0,Hatchback,44437,1,2013,22.38,Petrol,2013,Comprehensive,5,Manual,5,BANGALORE
607000.0,Hatchback,83731,2,2015,22.54,Diesel,2015,Third Party insurance,6,Manual,5,BANGALORE
56000.0,Sedan,80000,2,2004,14.2,Petrol,2004,Third Party insurance,5,Manual,5,BANGALORE
845000.0,SUV,77000,1,2018,16.5,Diesel,2018,Comprehensive,5,Manual,7,BANGALORE
1650000.0,SUV,23000,2,2020,18.9,Petrol,2020,Comprehensive,6,Automatic,5,BANGALORE
240000.0,Hatchback,110000,3,2012,20.0,Diesel,2012,Third Party insurance,5,Manual,5,BANGALORE
680000.0,Hatchback,30000,1,2022,20.52,Petrol,2022,Third Party insurance,5,Automatic,5,BANGALORE
500000.0,MUV,120000,2,2006,12.8,Diesel,2006,Third Party insurance,5,Manual,7,BANGALORE
250000.0,Sedan,60000,2,2011,13.7,Petrol,2011,Third Party insurance,5,Manual,5,BANGALORE
720000.0,Hatchback,80000,1,2018,21.4,Petrol,2018,Third Party insurance,5,Manual,5,BANGALORE
60000.0,Hatchback,110000,4,2011,26.0,Petrol,2011,Third Party insurance,4,Manual,4,BANGALORE
357000.0,Sedan,70000,5,2010,12.6,Petrol,2010,Third Party insurance,7,Automatic,5,BANGALORE
798000.0,Sedan,45621,1,2018,21.56,Petrol,2018,Third Party insurance,5,Manual,5,BANGALORE
858000.0,SUV,38199,2,2018,20.37,Diesel,2018,Zero Dep,6,Manual,5,BANGALORE
80000.0,Sedan,90000,3,2004,15.9,Petrol,2004,Third Party insurance,5,Manual,5,BANGALORE
608000.0,Hatchback,91660,1,2016,18.6,Petrol,2016,Zero Dep,5,Manual,5,BANGALORE
698000.0,Sedan,51947,2,2015,17.4,Petrol,2015,Comprehensive,5,Manual,5,BANGALORE
1250000.0,MUV,80000,2,2018,17.6,Diesel,2018,Third Party insurance,6,Manual,7,BANGALORE
751000.0,SUV,76836,2,2016,23.65,Diesel,2016,Third Party insurance,5,Manual,5,BANGALORE
535000.0,Hatchback,27000,2,2015,16.5,Petrol,2015,Comprehensive,5,Automatic,5,BANGALORE
1035000.0,Sedan,33222,1,2017,17.0,Petrol,2017,Zero Dep,6,Automatic,5,BANGALORE
328000.0,Hatchback,47333,1,2013,19.81,Petrol,2013,Comprehensive,5,Manual,5,BANGALORE
725000.0,Hatchback,20000,1,2021,20.7,Petrol,2021,Third Party insurance,5,Automatic,5,BANGALORE
740000.0,Sedan,46000,1,2017,17.01,Petrol,2017,Comprehensive,5,Manual,5,BANGALORE
875000.0,MUV,68000,1,2012,12.99,Diesel,2012,Third Party insurance,5,Manual,7,BANGALORE
480000.0,Hatchback,40000,2,2015,19.69,Petrol,2015,Third Party insurance,5,Manual,5,BANGALORE
76000.0,Sedan,90000,2,2017,14.8,Diesel,2001,Third Party insurance,5,Manual,5,BANGALORE
190000.0,Sedan,80000,1,2010,15.3,Petrol,2010,Third Party insurance,5,Manual,5,BANGALORE
210000.0,Hatchback,90000,4,2010,19.81,Petrol,2010,Third Party insurance,5,Manual,5,BANGALORE
480000.0,Hatchback,80000,1,2014,25.2,Diesel,2014,Third Party insurance,5,Manual,5,BANGALORE
380000.0,Sedan,150000,2,2012,22.32,Diesel,2012,Third Party insurance,4,Manual,5,BANGALORE
1280000.0,SUV,20000,1,2022,17.57,Petrol,2022,Third Party insurance,6,Manual,5,BANGALORE
770000.0,SUV,43791,1,2016,15.63,Petrol,2016,Comprehensive,6,Automatic,5,BANGALORE
599000.0,Hatchback,87660,1,2018,22.56,Petrol,2018,Third Party insurance,5,Automatic,5,BANGALORE
800000.0,SUV,90000,5,2016,16.0,Diesel,2016,Third Party insurance,6,Automatic,7,BANGALORE
232000.0,Hatchback,71938,3,2011,17.92,Petrol,2011,Comprehensive,5,Manual,5,BANGALORE
525000.0,Sedan,104938,2,2013,17.01,Petrol,2013,Comprehensive,5,Manual,5,BANGALORE
950000.0,Sedan,30000,1,2020,17.4,Petrol,2020,Third Party insurance,5,Manual,5,BANGALORE
635000.0,Sedan,124707,2,2017,15.41,Petrol,2017,Third Party insurance,5,Manual,5,BANGALORE
400000.0,Hatchback,70000,2,2012,22.07,Diesel,2012,Third Party insurance,5,Manual,5,BANGALORE
966000.0,SUV,88556,1,2017,13.0,Petrol,2017,Comprehensive,6,Manual,5,BANGALORE
