price,bt,Kms Driven,owner,Year of Manufacture,Mileage,RTO,Fuel Type,Registration Year,modelYear,Insurance Validity,Gear Box,Transmission,Seats,City,Engine Displacement
500000,Sedan,70000,4,2005,13.8,KA03,Petrol,2005,2005,Third Party insurance,5,Manual,5,bangalore,1299
6795000,SUV,77000,2,2019,13.38,KA05,Diesel,2019,2019,Comprehensive,8,Automatic,5,bangalore,2993
850000,SUV,100000,1,2018,24.3,KA51,Diesel,2018,2018,Comprehensive,5,Manual,5,bangalore,1248
299000,Sedan,72000,1,2008,14.7,KA51,Petrol,2008,2008,Third Party insurance,5,Manual,5,bangalore,1999
2095000,Sedan,77000,1,2013,16.36,KA51,Diesel,2013,2013,Comprehensive,8,Automatic,5,bangalore,2179
2800000,SUV,87101,1,2013,12.07,KA51,Diesel,2013,2013,Comprehensive,8,Automatic,7,bangalore,2967
999000,Hatchback,40771,2,2021,18.24,KA19,Petrol,2021,2021,Third Party,6,Manual,5,bangalore,999
825000,Hatchback,28000,1,2018,18.7,KA55,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,1199
250000,Hatchback,40000,3,2008,18.9,KA02,Petrol,2008,2008,Comprehensive,5,Manual,5,bangalore,1061
1295000,SUV,26000,1,2020,18.15,KA03,Petrol,2020,2020,Comprehensive,7,Automatic,5,bangalore,998
329000,Hatchback,76032,1,2012,18.9,KA04,Petrol,2012,2012,Comprehensive,5,Manual,5,bangalore,998
666000,Sedan,113780,1,2018,21.56,KA07,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,1462
2290000,Sedan,24000,1,2019,20.38,HR26,Diesel,2020,2019,Third Party insurance,6,Automatic,5,bangalore,1968
1026000,SUV,65812,2,2020,23.7,KA17,Diesel,2020,2020,Third Party,6,Manual,5,bangalore,1493
1700000,SUV,10000,1,2022,17.2,KA01,Petrol,2022,2022,Third Party insurance,6,Automatic,5,bangalore,999
681000,Hatchback,39959,1,2016,21.4,KA01,Petrol,2016,2016,Zero Dep,5,Manual,5,bangalore,1197
1690000,SUV,10000,1,2022,14.2,KA51,Petrol,2022,2022,Third Party insurance,6,Automatic,7,bangalore,1999
318000,Hatchback,65484,3,2016,24.39,KA50,Petrol,2017,2016,Third Party insurance,5,Manual,5,bangalore,998
688000,Hatchback,49174,1,2017,21.4,KA03,Petrol,2017,2017,Comprehensive,5,Manual,5,bangalore,1197
1300000,SUV,20000,1,2022,20.08,KA03,Petrol,2022,2022,Third Party insurance,6,Manual,5,bangalore,999
265000,Hatchback,50000,1,2009,20.36,KA01,Petrol,2009,2009,Third Party insurance,5,Manual,5,bangalore,1197
645000,Sedan,40000,2,2018,22.0,KA01,Petrol,2018,2018,Third Party insurance,5,Automatic,5,bangalore,1197
2000000,SUV,30000,1,2022,14.2,KA16,Petrol,2022,2022,Third Party insurance,6,Automatic,7,bangalore,1999
900000,Coupe,50000,3,2007,10.9,KA03,Petrol,2007,2007,Third Party insurance,6,Automatic,5,bangalore,2497
620000,Hatchback,80000,1,2020,21.21,KA03,Petrol,2020,2020,Third Party insurance,5,Manual,5,bangalore,1197
1470000,SUV,20000,1,2022,15.43,KA02,Petrol,2022,2022,Third Party insurance,5,Manual,5,bangalore,1498
220000,Sedan,70000,1,2010,13.2,TN33,CNG,2010,2010,Third Party insurance,5,Manual,5,bangalore,1495
1475000,Sedan,90000,1,2014,17.11,KA50,Diesel,2014,2014,Third Party insurance,8,Automatic,5,bangalore,1968
415000,Hatchback,40000,1,2020,21.74,KA04,Petrol,2020,2020,Third Party insurance,5,Manual,5,bangalore,999
610000,Hatchback,63797,1,2016,18.7,KA41,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1199
560000,Hatchback,60216,2,2018,18.9,KA06,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,1197
425000,Hatchback,10000,2,2015,23.95,KA02,Petrol,2015,2015,Third Party insurance,5,Automatic,5,bangalore,998
686000,Hatchback,38153,1,2016,21.4,KA03,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1197
517000,Hatchback,76485,1,2015,22.38,KA53,Petrol,2015,2015,Comprehensive,5,Manual,5,bangalore,1197
385000,Hatchback,40000,2,2015,20.51,KA03,Petrol,2015,2015,Third Party insurance,5,Manual,5,bangalore,998
675000,Hatchback,40623,1,2016,21.4,KA05,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1197
3300000,Sedan,18000,2,2018,19.27,KA03,Diesel,2018,2018,Third Party insurance,9,Automatic,5,bangalore,2143
499000,Hatchback,88051,1,2014,22.38,KA02,Petrol,2014,2014,Third Party insurance,5,Manual,5,bangalore,1197
774000,Hatchback,16522,1,2022,22.38,KA52,Petrol,2022,2022,Third Party,5,Manual,5,bangalore,1197
1475000,SUV,70000,2,2019,16.3,KA03,Diesel,2019,2019,Third Party insurance,6,Manual,5,bangalore,1956
240000,Hatchback,80000,3,2008,18.9,KA03,Petrol,2008,2008,Third Party insurance,5,Manual,5,bangalore,1061
1025000,SUV,50000,1,2019,23.7,KA03,Diesel,2019,2019,Third Party insurance,6,Manual,5,bangalore,1396
1400000,SUV,10000,1,2023,17.33,KA51,Petrol,2023,2023,Third Party insurance,6,Manual,5,bangalore,1199
285000,Hatchback,57000,2,2013,21.1,KA03,Petrol,2013,2013,Third Party insurance,5,Manual,5,bangalore,814
1000000,SUV,110000,1,2016,16.0,KA03,Diesel,2016,2016,Third Party insurance,6,Manual,7,bangalore,2179
780000,Hatchback,10000,1,2019,21.4,KA05,Petrol,2019,2019,Third Party insurance,5,Manual,5,bangalore,1197
475000,Hatchback,50000,2,2012,18.6,KA19,Petrol,2012,2012,Third Party insurance,5,Manual,5,bangalore,1197
750000,SUV,120000,1,2019,20.0,KA41,Diesel,2019,2019,Third Party insurance,6,Manual,5,bangalore,1497
555000,Hatchback,35469,1,2014,18.9,KA01,Petrol,2015,2014,Comprehensive,5,Manual,5,bangalore,1197
607000,Hatchback,40073,2,2017,18.7,KA03,Petrol,2017,2017,Third Party insurance,5,Manual,5,bangalore,1199
514000,Hatchback,65730,2,2017,18.9,KA06,Petrol,2017,2017,Third Party insurance,5,Manual,5,bangalore,1197
250000,Sedan,120000,2,2005,15.4,KA22,Petrol,2005,2005,Third Party insurance,5,Manual,5,bangalore,1590
705000,Hatchback,36184,2,2016,21.4,KA53,Petrol,2016,2016,Third Party,5,Manual,5,bangalore,1197
653000,Hatchback,69310,1,2016,21.4,KA05,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1197
872000,Sedan,55643,1,2015,18.0,KA02,Petrol,2015,2015,Third Party insurance,5,Automatic,5,bangalore,1497
564000,Hatchback,62803,2,2017,18.9,KA05,Petrol,2017,2017,Third Party insurance,4,Automatic,5,bangalore,1197
370000,Hatchback,90000,2,2011,22.07,KA14,Diesel,2011,2011,Third Party insurance,5,Manual,5,bangalore,1199
550000,Hatchback,68656,1,2015,22.38,KA53,Petrol,2015,2015,Third Party insurance,5,Manual,5,bangalore,1197
517000,Hatchback,77501,3,2016,18.7,KA02,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1199
620000,Sedan,40000,1,2016,20.85,KA03,Petrol,2016,2016,Third Party insurance,5,Manual,5,bangalore,1197
620000,Sedan,40000,1,2016,20.85,KA03,Petrol,2016,2016,Third Party insurance,5,Manual,5,bangalore,1197
750000,Sedan,48325,1,2014,18.0,KA05,Petrol,2014,2014,Third Party insurance,5,Automatic,5,bangalore,1497
1220000,SUV,30000,1,2022,17.57,KA01,Petrol,2022,2022,Third Party insurance,6,Manual,5,bangalore,1199
1350000,Hatchback,100000,2,2013,14.8,KA51,Diesel,2013,2013,Comprehensive,7,Automatic,5,bangalore,2143
575000,Hatchback,69000,1,2015,22.0,KA03,Petrol,2015,2015,Comprehensive,5,Manual,5,bangalore,1197
1250000,SUV,110000,1,2018,17.1,KA03,Diesel,2018,2018,Third Party insurance,6,Manual,5,bangalore,1956
868000,Sedan,50000,2,2016,17.01,KA53,Petrol,2016,2016,Third Party insurance,5,Manual,5,bangalore,1591
3000000,MUV,60000,1,2020,14.11,KA01,Diesel,2020,2020,Third Party insurance,8,Automatic,8,bangalore,2199
980000,Hatchback,20000,1,2021,20.0,KA03,Petrol,2021,2021,Third Party insurance,6,Manual,5,bangalore,998
900000,Hatchback,14999,1,2022,22.56,KA05,Petrol,2022,2022,Third Party,5,Automatic,5,bangalore,1197
550000,Hatchback,90773,2,2016,18.7,KA05,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1199
450000,Sedan,90000,1,2012,20.5,KA03,Diesel,2012,2012,Third Party insurance,5,Manual,5,bangalore,1598
610000,Hatchback,64917,2,2017,20.4,KA02,Petrol,2017,2017,Zero Dep,5,Manual,5,bangalore,1197
543000,Hatchback,70235,1,2017,18.7,KA03,Petrol,2017,2017,Comprehensive,5,Manual,5,bangalore,1199
980000,Hatchback,30000,1,2021,20.0,KA03,Petrol,2021,2021,Third Party insurance,6,Manual,5,bangalore,998
535000,Hatchback,78782,1,2016,18.7,KA51,Petrol,2016,2016,Zero Dep,5,Manual,5,bangalore,1199
850000,SUV,164000,2,2014,15.1,KA05,Diesel,2014,2014,Comprehensive,6,Manual,7,bangalore,2179
661000,Sedan,72136,2,2016,20.73,KA03,Petrol,2016,2016,Third Party insurance,5,Manual,5,bangalore,1373
505000,Hatchback,52486,2,2015,22.38,KA35,Petrol,2015,2015,Comprehensive,5,Manual,5,bangalore,1197
450000,Sedan,150000,1,2007,15.6,KA51,Diesel,2007,2007,Third Party insurance,6,Automatic,5,bangalore,1896
865000,SUV,36887,1,2017,17.5,KA02,Petrol,2017,2017,Third Party insurance,5,Manual,5,bangalore,1199
999000,SUV,47962,1,2019,18.27,KA51,Petrol,2019,2019,Comprehensive,6,Manual,5,bangalore,998
595000,SUV,135000,1,2014,20.45,KA51,Diesel,2014,2014,Comprehensive,5,Manual,5,bangalore,1461
2365000,Sedan,47398,2,2018,14.67,KA01,Petrol,2018,2018,Comprehensive,7,Automatic,5,bangalore,1798
400000,Sedan,50000,2,2012,14.6,KA03,Petrol,2012,2012,Third Party insurance,5,Manual,5,bangalore,1368
550000,Sedan,100000,1,2012,19.3,KA03,Diesel,2012,2012,Third Party insurance,5,Manual,5,bangalore,1248
6050000,SUV,55000,1,2020,14.71,KA03,Diesel,2020,2020,Comprehensive,8,Automatic,5,bangalore,2993
1600000,SUV,110000,2,2011,16.55,KA51,Diesel,2011,2011,Comprehensive,5,Automatic,5,bangalore,1995
520000,Hatchback,90000,3,2013,17.21,KA03,Petrol,2013,2013,Third Party insurance,7,Automatic,5,bangalore,1197
616000,Hatchback,116624,1,2016,21.4,KA21,Petrol,2016,2016,Zero Dep,5,Manual,5,bangalore,1197
795000,Sedan,54561,2,2019,21.56,KA51,Petrol,2019,2019,Zero Dep,5,Manual,5,bangalore,1462
1275000,MUV,120000,2,2013,12.99,KA03,Diesel,2013,2013,Third Party insurance,5,Manual,7,bangalore,2494
624000,Hatchback,65072,1,2016,18.7,KA01,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1199
549000,Hatchback,133532,1,2017,18.9,KA50,Petrol,2017,2017,Zero Dep,5,Manual,5,bangalore,1197
760000,MUV,120000,3,2010,11.4,KA03,Diesel,2010,2010,Third Party insurance,5,Manual,7,bangalore,2494
524000,Sedan,39886,1,2013,22.41,KA51,Petrol,2013,2013,Comprehensive,5,Manual,5,bangalore,1197
1650000,SUV,80000,1,2019,15.1,KA02,Diesel,2019,2019,Third Party insurance,6,Manual,7,bangalore,2179
583000,Hatchback,56976,2,2015,25.2,KA02,Diesel,2015,2015,Comprehensive,5,Manual,5,bangalore,1248
1147000,Sedan,68303,2,2020,17.69,KA09,Petrol,2020,2020,Zero Dep,6,Manual,5,bangalore,999
1750000,Hatchback,80000,2,2013,13.6,KA03,Petrol,2013,2013,Third Party insurance,6,Automatic,4,bangalore,1598
825000,Sedan,54000,1,2016,21.72,KA01,Diesel,2016,2016,Comprehensive,7,Automatic,5,bangalore,1498
3150000,SUV,98500,1,2016,12.51,KA04,Diesel,2016,2016,Third Party insurance,9,Automatic,7,bangalore,2179
755000,Hatchback,72348,1,2018,16.2,KA03,Petrol,2018,2018,Third Party insurance,5,Manual,5,bangalore,1199
875000,SUV,70000,1,2015,13.0,KA51,Petrol,2015,2015,Comprehensive,6,Manual,5,bangalore,1591
855000,Hatchback,62696,1,2021,17.74,KA06,Petrol,2021,2021,Third Party,5,Manual,5,bangalore,999
1845000,SUV,174000,3,2014,12.55,KA05,Diesel,2014,2014,Comprehensive,5,Automatic,7,bangalore,2982
525000,Hatchback,65000,1,2016,18.9,KA01,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1197
650000,Hatchback,36000,1,2017,18.9,KA05,Petrol,2017,2017,Comprehensive,4,Automatic,5,bangalore,1197
950000,MUV,199000,2,2011,12.8,KA05,Diesel,2011,2011,Comprehensive,5,Manual,7,bangalore,2494
846000,Sedan,71905,1,2018,18.0,KA01,Petrol,2018,2018,Zero Dep,0,Automatic,5,bangalore,1497
424000,Hatchback,69748,2,2013,22.38,KA09,Petrol,2013,2013,Comprehensive,5,Manual,5,bangalore,1197
210000,Hatchback,44000,1,2008,19.7,KA03,Petrol,2008,2008,Comprehensive,5,Manual,5,bangalore,796
959000,Sedan,17875,2,2021,17.1,KA42,Petrol,2021,2021,Third Party insurance,6,Manual,5,bangalore,1496
889000,SUV,95678,1,2020,16.42,KA32,Petrol,2021,2020,Comprehensive,6,Manual,5,bangalore,1330
850000,SUV,12003,1,2022,19.03,KA03,Petrol,2022,2022,Third Party insurance,5,Automatic,5,bangalore,999
836000,SUV,114427,2,2018,23.0,KA09,Diesel,2018,2018,Comprehensive,5,Manual,5,bangalore,1498
660000,SUV,20000,1,2022,19.03,KA02,Petrol,2022,2022,Third Party insurance,5,Automatic,5,bangalore,999
334000,Hatchback,64655,1,2012,19.4,KA05,Petrol,2012,2012,Comprehensive,5,Manual,5,bangalore,1198
594000,SUV,46456,1,2018,18.15,KA03,Petrol,2018,2018,Third Party insurance,5,Manual,6,bangalore,1198
991000,SUV,20000,1,2021,18.24,KA03,Petrol,2021,2021,Third Party insurance,0,Automatic,5,bangalore,999
1450000,SUV,50000,1,2018,17.1,KA03,Diesel,2018,2018,Third Party insurance,6,Manual,5,bangalore,1956
219000,Sedan,90000,4,2011,20.54,KL24,Diesel,2011,2011,Third Party insurance,5,Manual,5,bangalore,1598
1285000,SUV,20000,1,2022,18.9,KA03,Diesel,2022,2022,Third Party insurance,6,Manual,5,bangalore,1493
4195000,SUV,27000,1,2021,18.9,KA01,Petrol,2021,2021,Comprehensive,8,Automatic,5,bangalore,1969
455000,MUV,150000,3,2008,12.8,KA01,Diesel,2008,2008,Third Party insurance,5,Manual,8,bangalore,2494
825000,Hatchback,10000,1,2022,22.35,KA05,Petrol,2022,2022,Third Party insurance,5,Manual,5,bangalore,1197
825000,Sedan,40000,1,2018,17.4,KA51,Petrol,2018,2018,Third Party insurance,5,Manual,5,bangalore,1497
920000,SUV,40000,1,2020,23.0,KA51,Diesel,2020,2020,Third Party insurance,5,Manual,5,bangalore,1498
3300000,Sedan,20000,2,2018,19.27,KA03,Diesel,2018,2018,Third Party insurance,9,Automatic,5,bangalore,2143
729000,SUV,91598,2,2017,22.77,KA09,Diesel,2017,2017,Third Party,5,Manual,5,bangalore,1498
432000,Hatchback,57521,1,2015,25.24,KA42,Petrol,2015,2015,Comprehensive,5,Manual,5,bangalore,998
700000,SUV,100000,1,2016,19.87,KA04,Diesel,2016,2016,Third Party insurance,5,Manual,5,bangalore,1461
1499000,Sedan,7598,1,2021,17.7,KA05,Petrol,2021,2021,Comprehensive,6,Manual,5,bangalore,1497
762000,SUV,38520,1,2017,13.06,KA41,Petrol,2017,2017,Comprehensive,5,Manual,5,bangalore,1598
1625000,SUV,20000,1,2022,15.43,KA02,Petrol,2022,2022,Third Party insurance,5,Manual,5,bangalore,1498
632000,SUV,110455,2,2014,20.45,KA01,Diesel,2014,2014,Comprehensive,5,Manual,5,bangalore,1461
1218000,SUV,26901,1,2020,18.15,KA03,Petrol,2020,2020,Comprehensive,7,Automatic,5,bangalore,998
524000,Hatchback,65376,1,2017,18.9,KA04,Petrol,2017,2017,Zero Dep,4,Automatic,5,bangalore,1197
1405000,SUV,28177,3,2018,15.1,KA03,Diesel,2018,2018,Comprehensive,6,Manual,7,bangalore,2179
1390000,SUV,10000,1,2022,18.2,KA03,Petrol,2022,2022,Third Party insurance,6,Manual,5,bangalore,998
1890000,SUV,30000,1,2021,18.9,KA51,Petrol,2021,2021,Comprehensive,6,Automatic,5,bangalore,1451
1275000,SUV,27000,1,2018,13.0,KA04,Petrol,2018,2018,Third Party insurance,6,Automatic,5,bangalore,1591
275000,Hatchback,90000,3,2010,19.2,KA01,Petrol,2010,2010,Third Party insurance,4,Automatic,5,bangalore,1197
1125000,Sedan,20000,1,2022,17.4,KA50,Petrol,2022,2022,Third Party insurance,5,Manual,5,bangalore,1497
650000,Sedan,82998,1,2016,18.0,KA01,Petrol,2016,2016,Comprehensive,5,Automatic,5,bangalore,1497
700000,Sedan,110000,3,2010,12.3,KA51,Petrol,2010,2010,Third Party insurance,7,Automatic,5,bangalore,1781
1100000,Sedan,14500,1,2019,17.14,KA03,Petrol,2019,2019,Third Party insurance,5,Manual,5,bangalore,1497
260000,Sedan,120000,3,2016,21.03,KA05,Diesel,2016,2016,Third Party insurance,5,Manual,5,bangalore,1461
395000,Hatchback,68000,2,2010,19.2,KA51,Petrol,2010,2010,Comprehensive,4,Automatic,5,bangalore,1197
681000,Sedan,25887,1,2019,20.14,KA63,Petrol,2019,2019,Third Party insurance,5,Manual,5,bangalore,1197
405000,Hatchback,74094,1,2020,21.7,KA04,Petrol,2020,2020,Comprehensive,5,Manual,5,bangalore,998
765000,Hatchback,40000,1,2018,19.0,KA03,Petrol,2018,2018,Comprehensive,5,Automatic,5,bangalore,1199
487000,Hatchback,91045,1,2014,23.2,KA05,Diesel,2014,2014,Third Party,5,Manual,5,bangalore,1248
1474000,SUV,80033,1,2018,15.1,KA51,Diesel,2019,2018,Third Party insurance,6,Manual,7,bangalore,2179
1340000,SUV,70000,2,2017,16.0,KA51,Diesel,2017,2017,Third Party insurance,6,Automatic,7,bangalore,2179
770000,MUV,13957,1,2021,18.2,KA53,Petrol,2021,2021,Comprehensive,5,Automatic,7,bangalore,999
818000,Hatchback,34140,2,2018,21.4,KA03,Petrol,2018,2018,Third Party insurance,0,Automatic,5,bangalore,1197
724000,SUV,20056,1,2017,17.0,KA02,Petrol,2017,2017,Comprehensive,5,Manual,5,bangalore,1497
468000,Hatchback,38233,3,2016,26.0,KA51,Petrol,2016,2016,Comprehensive,5,Automatic,5,bangalore,998
500000,Sedan,100000,1,2013,14.69,KA03,Petrol,2013,2013,Third Party insurance,6,Manual,5,bangalore,1390
600000,SUV,50000,2,2016,22.77,KA03,Diesel,2016,2016,Third Party insurance,5,Manual,5,bangalore,1498
1350000,SUV,70000,2,2017,16.0,KA51,Diesel,2017,2017,Third Party insurance,6,Manual,7,bangalore,2179
525000,Hatchback,44000,1,2016,18.9,KA04,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1197
175000,Hatchback,90000,2,2006,15.3,KA04,Petrol,2006,2006,Third Party insurance,5,Manual,5,bangalore,1341
725000,Sedan,30000,1,2016,19.12,KA03,Petrol,2016,2016,Third Party insurance,4,Automatic,5,bangalore,1373
550000,Hatchback,50000,1,2018,18.9,KA03,Petrol,2018,2018,Third Party insurance,5,Manual,5,bangalore,1197
650000,Hatchback,98000,1,2019,22.0,KA51,Petrol,2019,2019,Comprehensive,5,Manual,5,bangalore,1197
775000,Hatchback,47000,1,2017,18.2,KA03,Petrol,2017,2017,Comprehensive,5,Automatic,5,bangalore,1199
900000,Sedan,70000,1,2019,17.0,KA02,Petrol,2019,2019,Third Party insurance,6,Manual,5,bangalore,1591
408000,Hatchback,16998,1,2020,22.05,KA26,Petrol,2020,2020,Comprehensive,5,Manual,5,bangalore,796
642000,Hatchback,15256,1,2017,18.9,KA53,Petrol,2017,2017,Comprehensive,4,Automatic,5,bangalore,1197
900000,Sedan,70000,1,2019,17.0,KA02,Petrol,2019,2019,Third Party insurance,6,Manual,5,bangalore,1591
521000,Hatchback,4495,1,2020,22.5,KA01,Petrol,2020,2020,Comprehensive,5,Automatic,5,bangalore,999
695000,MUV,34561,1,2020,20.0,KA11,Petrol,2020,2020,Zero Dep,5,Manual,7,bangalore,999
390000,Hatchback,40000,2,2018,23.95,KA05,Petrol,2018,2018,Third Party insurance,5,Manual,5,bangalore,998
429000,Hatchback,142135,1,2016,23.84,KA03,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1199
520000,Sedan,120000,1,2021,18.5,KA14,Petrol,2021,2021,Third Party insurance,5,Manual,5,bangalore,1194
625000,Hatchback,9553,1,2019,20.52,KA03,Petrol,2019,2019,Third Party,5,Automatic,5,bangalore,1197
601000,Hatchback,7600,1,2022,21.46,KA50,Petrol,2022,2022,Zero Dep,5,Manual,5,bangalore,999
1300000,SUV,120000,1,2017,17.1,KA36,Diesel,2017,2017,Third Party insurance,6,Manual,5,bangalore,1956
645000,Hatchback,20000,1,2017,18.9,KA51,Petrol,2017,2017,Comprehensive,4,Automatic,5,bangalore,1197
1975000,SUV,120000,2,2013,12.07,KA03,Diesel,2013,2013,Third Party insurance,8,Automatic,7,bangalore,2967
695000,Hatchback,45578,1,2016,18.6,KA03,Petrol,2016,2016,Third Party insurance,5,Manual,5,bangalore,1197
500000,Sedan,100000,1,2013,14.69,KA03,Petrol,2013,2013,Third Party insurance,6,Manual,5,bangalore,1390
1644000,Sedan,100000,2,2014,22.69,KA51,Diesel,2014,2014,Comprehensive,8,Automatic,5,bangalore,1995
895000,SUV,42000,1,2019,17.0,KA03,Petrol,2019,2019,Comprehensive,5,Manual,5,bangalore,1497
350000,Hatchback,90000,2,2013,20.36,KA42,Petrol,2013,2013,Third Party insurance,5,Manual,5,bangalore,1197
550000,Sedan,70000,1,2012,22.32,KA05,Diesel,2012,2012,Third Party insurance,6,Manual,5,bangalore,1582
750000,SUV,100000,3,2010,11.4,KA03,Diesel,2010,2010,Third Party insurance,5,Automatic,7,bangalore,2953
581000,Hatchback,16306,1,2017,20.89,KA05,Petrol,2017,2017,Comprehensive,5,Manual,5,bangalore,1197
513000,Hatchback,25086,3,2020,20.52,KA40,Petrol,2020,2020,Comprehensive,5,Manual,5,bangalore,1197
650000,Hatchback,54845,1,2017,21.01,KA53,Petrol,2017,2017,Third Party insurance,5,Manual,5,bangalore,1197
806000,Hatchback,35642,1,2020,24.4,KA19,Diesel,2020,2020,Comprehensive,5,Manual,5,bangalore,1498
725000,Hatchback,22173,1,2016,21.4,KA03,Petrol,2016,2016,Third Party,0,Automatic,5,bangalore,1197
4950000,Sedan,50000,1,2018,17.42,KA51,Diesel,2018,2018,Comprehensive,8,Automatic,5,bangalore,2993
426000,Hatchback,67790,1,2014,18.9,KA51,Petrol,2014,2014,Third Party,5,Manual,5,bangalore,1197
485000,Hatchback,38000,1,2019,23.95,KA05,Petrol,2019,2019,Comprehensive,5,Manual,5,bangalore,998
351000,Hatchback,49713,2,2012,19.4,KA51,Petrol,2012,2012,Third Party insurance,5,Manual,5,bangalore,1198
490000,Hatchback,10002,1,2021,21.46,KA09,Petrol,2021,2021,Third Party insurance,5,Manual,5,bangalore,999
1495000,SUV,46706,1,2017,16.0,KA04,Diesel,2017,2017,Third Party insurance,6,Manual,7,bangalore,2179
510000,Hatchback,90000,2,2014,25.2,KA03,Diesel,2014,2014,Third Party insurance,5,Manual,5,bangalore,1248
2750000,SUV,106000,1,2016,18.56,KA51,Diesel,2016,2016,Comprehensive,8,Automatic,5,bangalore,1995
1025000,Hatchback,55833,1,2017,17.21,KA03,Petrol,2017,2017,Third Party insurance,7,Automatic,5,bangalore,1197
2345000,SUV,46716,2,2015,15.73,KA51,Diesel,2015,2015,Third Party insurance,7,Automatic,5,bangalore,1968
825000,Sedan,54000,1,2016,21.13,KA01,Diesel,2016,2016,Comprehensive,5,Manual,5,bangalore,1498
675000,SUV,68000,2,2016,21.7,KA01,Diesel,2016,2016,Comprehensive,5,Manual,5,bangalore,1498
190000,Hatchback,113348,3,2010,20.0,KA14,Diesel,2010,2010,Comprehensive,5,Manual,5,bangalore,1399
890000,Sedan,134000,1,2014,17.68,HR26,Diesel,2016,2014,Third Party insurance,8,Automatic,5,bangalore,1968
823000,SUV,20000,1,2022,19.03,KA01,Petrol,2022,2022,Third Party insurance,5,Automatic,5,bangalore,999
554000,Hatchback,52311,1,2014,22.38,KA19,Petrol,2014,2014,Comprehensive,5,Manual,5,bangalore,1197
499000,Sedan,59514,1,2014,22.41,KA53,Petrol,2015,2014,Comprehensive,5,Manual,5,bangalore,1197
815000,SUV,10000,1,2022,19.03,KA53,Petrol,2022,2022,Third Party insurance,5,Automatic,5,bangalore,999
719000,Hatchback,36743,1,2020,21.01,KA03,Petrol,2020,2020,Third Party,5,Manual,5,bangalore,1197
372000,Hatchback,83046,1,2015,25.24,KA04,Petrol,2015,2015,Third Party,5,Manual,5,bangalore,998
515000,Hatchback,10000,1,2018,23.1,KA04,Petrol,2018,2018,Third Party insurance,5,Automatic,5,bangalore,998
554000,Hatchback,59420,2,2016,18.7,KA04,Petrol,2016,2016,Third Party insurance,5,Manual,5,bangalore,1199
700000,Sedan,4545,1,2023,20.3,KA41,Petrol,2023,2023,Comprehensive,5,Manual,5,bangalore,1199
410000,Hatchback,70404,1,2011,22.38,KA05,Petrol,2011,2011,Third Party insurance,5,Manual,5,bangalore,1197
685000,Sedan,39725,1,2016,20.73,KA05,Petrol,2016,2016,Third Party,5,Manual,5,bangalore,1373
5500000,Sedan,10000,1,2022,16.13,KA03,Petrol,2022,2022,Third Party insurance,8,Automatic,5,bangalore,1998
1800000,SUV,10000,1,2022,17.8,KA01,Diesel,2022,2022,Third Party insurance,6,Automatic,5,bangalore,1493
180000,Hatchback,60000,2,2006,18.9,KA03,Petrol,2006,2006,Third Party insurance,5,Manual,5,bangalore,998
765000,SUV,50000,2,2018,17.0,KA04,Petrol,2018,2018,Third Party insurance,5,Manual,5,bangalore,1497
1950000,SUV,10000,1,2023,13.79,KA14,Petrol,2023,2023,Third Party insurance,6,Manual,5,bangalore,1451
491000,Sedan,50000,3,2013,16.3,KA01,Petrol,2013,2013,Third Party insurance,6,Manual,5,bangalore,1797
1175000,SUV,23272,1,2021,21.7,KA02,Diesel,2021,2021,Third Party insurance,5,Manual,5,bangalore,1498
999000,SUV,8407,1,2020,15.9,KA01,Petrol,2020,2020,Comprehensive,5,Manual,5,bangalore,1496
715000,Hatchback,50000,1,2018,21.21,KA03,Petrol,2018,2018,Third Party insurance,5,Automatic,5,bangalore,1197
3400000,Sedan,10000,1,2018,18.25,KA03,Diesel,2018,2018,Third Party insurance,7,Automatic,5,bangalore,1968
1779000,SUV,14881,1,2021,18.9,KA53,Petrol,2021,2021,Comprehensive,7,Automatic,5,bangalore,1353
404000,Hatchback,54305,1,2012,18.5,KA01,Petrol,2012,2012,Third Party insurance,5,Manual,5,bangalore,1197
358000,Hatchback,50000,2,2016,19.81,KA51,Petrol,2016,2016,Third Party insurance,5,Manual,5,bangalore,1086
581000,Hatchback,64998,1,2017,20.89,KA03,Petrol,2017,2017,Comprehensive,5,Automatic,5,bangalore,1197
630000,Hatchback,75940,1,2015,18.6,KA51,Petrol,2015,2015,Third Party insurance,5,Manual,5,bangalore,1197
560000,Hatchback,25639,1,2016,18.7,KA03,Petrol,2016,2016,Third Party insurance,5,Manual,5,bangalore,1199
1551000,SUV,44107,1,2019,15.1,KA03,Diesel,2019,2019,Third Party insurance,6,Manual,7,bangalore,2179
