PRICE,BODY_TYPE,KILOMETERS_DRIVEN,NUMBER_OF_OWNERS,YEAR_OF_MANUFACTURE,MILEAGE,FUEL_TYPE,MODEL_YEAR,INSURANCE_VALIDITY,NUMBER_OF_GEARS,TRANSMISSION,SEATS,CITY_NAME,INSURANCE_ENCODED,INSURANCE_MAPPED,CITY_ENCODED,TRANSMISSION_ENCODED,BODY_TYPE_ENCODED,city_ENCODED,FUEL_TYPE_ENCODED
-0.4363892473834272,Hatchback,-0.3511378671170591,-0.5611337756527629,0.1186309564052843,1.187718060105486,Petrol,0.1268275325851091,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.0042185534990467,Sedan,0.1219871423361598,-0.5611337756527629,0.3813721344819564,0.6956072921763621,Diesel,0.3819161942034531,Third Party insurance,0.5293023887236339,Automatic,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,1,8,2,3.0
0.6156984254334663,SUV,-0.6346483592990422,-0.5611337756527629,1.432336846788645,-0.0867226465827584,Diesel,1.4022708406768287,Third Party insurance,0.5293023887236339,Manual,2.7084629766496704,DELHI,4.0,Third Party insurance,1.0,0,7,2,3.0
-0.3995484669211522,Hatchback,-0.529816979689847,-0.5611337756527629,0.3813721344819564,0.319584192579237,Petrol,0.3819161942034531,Zero Dep,-0.228539740517207,Manual,-0.3060267590065973,DELHI,6.0,Zero Dep,1.0,0,2,2,4.0
0.1764429660755713,SUV,-0.7011248194659033,-0.5611337756527629,1.1695956687119728,-0.6116407990404903,Petrol,1.1471821790584849,Third Party insurance,0.5293023887236339,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,7,2,4.0
-0.1508731988007955,Sedan,-0.38407908620868,-0.5611337756527629,0.1186309564052843,-0.3643235925940586,Petrol,0.1268275325851091,Zero Dep,-0.228539740517207,Manual,-0.3060267590065973,DELHI,6.0,Zero Dep,1.0,0,8,2,4.0
1.7138370738282036,Sedan,-0.7291518566930366,-0.5611337756527629,0.9068544906353008,-0.0867226465827584,Diesel,0.892093517440141,Comprehensive,2.0449866472053158,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,8,2,3.0
-0.0545203883609992,SUV,0.2638098909252899,-0.5611337756527629,-0.1441102216713878,-1.5756731751888255,Petrol,-0.1282611290332347,Comprehensive,0.5293023887236339,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,7,2,4.0
0.0666291012360976,SUV,0.0808781209697722,-0.5611337756527629,0.1186309564052843,-1.5882914000075212,Petrol,0.1268275325851091,Third Party insurance,0.5293023887236339,Automatic,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,1,7,2,4.0
0.7255122902729401,SUV,-0.3646383667447726,-0.5611337756527629,1.432336846788645,-0.3138506933192769,Diesel,1.4022708406768287,Comprehensive,0.5293023887236339,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,7,2,3.0
-0.3499551086065511,Sedan,-0.0001788787950194,0.9968880589368976,0.1186309564052843,0.0646960512415877,Petrol,0.1268275325851091,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,8,2,4.0
1.2001915769984073,Sedan,-0.3376373674893456,0.9968880589368976,0.3813721344819564,-1.4494909270018708,Diesel,0.3819161942034531,Comprehensive,2.0449866472053158,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,8,2,3.0
-0.3166567108810333,Hatchback,0.0071248915035735,0.9968880589368976,-0.40685139974806,-0.1624319954949306,Petrol,-0.3833497906515786,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,2,2,4.0
-0.3017787033866529,Hatchback,-0.6709107012990806,-0.5611337756527629,1.432336846788645,0.6426107479378408,Petrol,1.4022708406768287,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.1813376903369076,SUV,0.0133756228312048,0.9968880589368976,0.6441133125586286,-0.0867226465827584,Petrol,0.637004855821797,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,7,2,4.0
-0.4576435438039705,Sedan,-0.2338995283499952,-0.5611337756527629,-0.6695925778247321,-0.1624319954949306,Petrol,-0.6384384522699226,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,8,2,4.0
-0.1813376903369076,Sedan,0.1483806191083396,2.554909893526558,-1.4578161120547486,-1.7523283226505622,Petrol,-1.4037044371249543,Third Party insurance,1.2871445179644747,Automatic,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,1,8,2,4.0
-0.3655415926482829,Hatchback,-0.0999340705441944,-0.5611337756527629,-0.1441102216713878,-0.2734723738994513,Petrol,-0.1282611290332347,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.3938806545423406,Sedan,0.4183906116626092,-0.5611337756527629,-0.40685139974806,0.3549152220715835,Diesel,-0.3833497906515786,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,8,2,3.0
1.4835821959389843,MUV,-0.3916393660001995,-0.5611337756527629,0.9068544906353008,-1.295548584213786,Diesel,0.892093517440141,Third Party insurance,2.0449866472053158,Automatic,2.7084629766496704,DELHI,4.0,Third Party insurance,1.0,1,4,2,3.0
0.4385792885956054,SUV,-0.2566343697230647,-0.5611337756527629,1.432336846788645,-1.0204712831662244,Diesel,1.4022708406768287,Third Party insurance,0.5293023887236339,Manual,-1.8132716268347315,DELHI,4.0,Third Party insurance,1.0,0,7,2,3.0
2.8615690805375418,SUV,-0.3241368678616321,-0.5611337756527629,0.9068544906353008,-0.0867226465827584,Diesel,0.892093517440141,Comprehensive,2.802828776446157,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,7,2,3.0
-0.4222197164363984,Hatchback,0.5219664448064271,-0.5611337756527629,-0.9323337559014044,0.7915058007984476,Petrol,-0.8935271138882664,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.4222197164363984,Sedan,0.4183906116626092,2.554909893526558,-0.6695925778247321,-0.5636915447294472,Petrol,-0.6384384522699226,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,8,2,4.0
-0.4335553411940215,Hatchback,0.1313699895774206,0.9968880589368976,-0.40685139974806,-0.2987088235368426,Petrol,-0.3833497906515786,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
1.8484476178249776,Sedan,-0.2971358686062052,-0.5611337756527629,0.3813721344819564,-1.1365589514982226,Petrol,0.3819161942034531,Comprehensive,2.802828776446157,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,8,2,4.0
-0.2521853450720519,Sedan,-0.2566343697230647,-0.5611337756527629,0.1186309564052843,2.2325070750934723,Diesel,0.1268275325851091,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,8,2,3.0
-0.4363892473834272,Sedan,0.3676962355605451,0.9968880589368976,-0.40685139974806,-0.3138506933192769,Petrol,-0.3833497906515786,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,8,2,4.0
-0.1990496040206937,Hatchback,-0.2566343697230647,0.9968880589368976,-0.1441102216713878,-0.5132186454546653,Petrol,-0.1282611290332347,Third Party insurance,1.2871445179644747,Automatic,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,1,2,2,4.0
2.422313621179647,Sedan,-0.5941468604159018,0.9968880589368976,0.9068544906353008,-0.9851402536738768,Petrol,0.892093517440141,Comprehensive,2.0449866472053158,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,8,2,4.0
-0.4689791685615936,Hatchback,0.0254720704976361,0.9968880589368976,-0.1441102216713878,0.7082255169950578,Petrol,-0.1282611290332347,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.4115925682261267,Sedan,0.0133756228312048,-0.5611337756527629,-0.9323337559014044,-0.6166880889679685,Petrol,-0.8935271138882664,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,8,2,4.0
-0.1097815590544118,Sedan,-0.5490551916593387,0.9968880589368976,1.1695956687119728,0.8495496349644469,Petrol,1.1471821790584849,Comprehensive,-0.228539740517207,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,8,2,4.0
1.377310713836268,SUV,-0.5266443622773344,-0.5611337756527629,1.432336846788645,-1.096180632078397,Diesel,1.4022708406768287,Third Party insurance,2.802828776446157,Automatic,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,1,7,2,3.0
-0.1104900356017632,SUV,0.1483806191083396,0.9968880589368976,0.1186309564052843,-0.5636915447294472,Diesel,0.1268275325851091,Third Party insurance,0.5293023887236339,Automatic,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,1,7,2,3.0
-0.3159482343336818,SUV,-0.2566343697230647,-0.5611337756527629,0.1186309564052843,-0.4400329415062318,Petrol,0.1268275325851091,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,7,2,4.0
0.1197648422874558,SUV,-0.0271258760519355,0.9968880589368976,-0.6695925778247321,-0.8867181000880519,Diesel,-0.6384384522699226,Third Party insurance,1.2871445179644747,Automatic,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,1,7,2,3.0
-0.3549144444380112,Hatchback,-0.1486303727013569,-0.5611337756527629,-0.1441102216713878,0.5441885943520158,Petrol,-0.1282611290332347,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.464728309277485,Sedan,0.8234056004940137,-0.5611337756527629,-1.4578161120547486,-0.5662151896931866,Petrol,-1.4037044371249543,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,8,2,4.0
-0.1636257766531215,SUV,-0.4591418641387669,-0.5611337756527629,0.1186309564052843,-1.1466535313531792,Petrol,0.1268275325851091,Comprehensive,0.5293023887236339,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,7,2,4.0
0.969936699109188,MUV,-0.405139865627913,-0.5611337756527629,1.1695956687119728,-1.8280376715627356,Diesel,1.1471821790584849,Third Party insurance,0.5293023887236339,Automatic,2.7084629766496704,DELHI,4.0,Third Party insurance,1.0,1,4,2,3.0
-0.3124058515969246,Hatchback,0.0562532096488228,-0.5611337756527629,0.6441133125586286,1.662163313288436,Diesel,0.637004855821797,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,3.0
2.156634915922856,Sedan,-0.4726423637664804,-0.5611337756527629,1.1695956687119728,-0.4602221012161441,Petrol,1.1471821790584849,Comprehensive,1.2871445179644747,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,8,2,4.0
-0.3811280766900146,Hatchback,-0.4885729533271823,-0.5611337756527629,0.9068544906353008,0.6299925231191451,Petrol,0.892093517440141,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.5355759640126293,Hatchback,-0.3916393660001995,-0.5611337756527629,-1.983298468208093,0.2817295181231499,Petrol,-1.9138817603616425,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,2,2,4.0
-0.1919648385471792,Sedan,0.2096458864189034,-0.5611337756527629,0.1186309564052843,0.4962393400409736,Petrol,0.1268275325851091,Comprehensive,-0.228539740517207,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,8,2,4.0
1.8732442969822785,SUV,-0.2566343697230647,-0.5611337756527629,0.6441133125586286,-1.95421991974969,Petrol,0.637004855821797,Third Party insurance,2.802828776446157,Automatic,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,1,7,2,4.0
-0.4725215512983509,Hatchback,-0.1837451722330396,-0.5611337756527629,0.3813721344819564,0.7082255169950578,Petrol,0.3819161942034531,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.2451005795985375,Sedan,-0.4599518941164298,0.9968880589368976,0.3813721344819564,0.0495541814591534,Petrol,0.3819161942034531,Third Party,-0.228539740517207,Manual,-0.3060267590065973,DELHI,3.0,Third Party,1.0,0,8,2,4.0
0.3145958928091028,SUV,-0.4996433630219073,-0.5611337756527629,0.6441133125586286,-0.5636915447294472,Diesel,0.637004855821797,Comprehensive,0.5293023887236339,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,7,2,3.0
-0.4484333486884018,Sedan,0.5355884489307899,-0.5611337756527629,-0.6695925778247321,-0.3138506933192769,Petrol,-0.6384384522699226,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,8,2,4.0
-0.3053210861234102,Hatchback,-0.2566343697230647,-0.5611337756527629,0.1186309564052843,0.4457664407661918,Petrol,0.1268275325851091,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.1636257766531215,SUV,-0.0136253764242221,-0.5611337756527629,0.3813721344819564,1.5788830294850462,Diesel,0.3819161942034531,Comprehensive,0.5293023887236339,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,7,2,3.0
-0.3761687408585545,Hatchback,0.215883117246907,-0.5611337756527629,-0.40685139974806,0.8318841202182731,Diesel,-0.3833497906515786,Comprehensive,0.5293023887236339,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,3.0
-0.4293044819099128,SUV,0.2293836168746205,-0.5611337756527629,-0.6695925778247321,0.8722624396380987,Diesel,-0.6384384522699226,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,7,2,3.0
-0.4470163955936989,Hatchback,0.0133756228312048,-0.5611337756527629,0.1186309564052843,1.2104308647791375,Petrol,0.1268275325851091,Comprehensive,-0.228539740517207,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,2,2,4.0
-0.383253506332069,Sedan,0.2833856153854744,0.9968880589368976,-0.9323337559014044,-1.1491771763169183,Petrol,-0.8935271138882664,Comprehensive,0.5293023887236339,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,8,2,4.0
2.068075347503925,Sedan,-0.5266443622773344,-0.5611337756527629,0.3813721344819564,-0.3138506933192769,Diesel,0.3819161942034531,Third Party insurance,2.0449866472053158,Automatic,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,1,8,2,3.0
