PRICE,BODY_TYPE,KILOMETERS_DRIVEN,NUMBER_OF_OWNERS,YEAR_OF_MANUFACTURE,MILEAGE,FUEL_TYPE,MODEL_YEAR,INSURANCE_VALIDITY,NUMBER_OF_GEARS,TRANSMISSION,SEATS,CITY_NAME,INSURANCE_ENCODED,INSURANCE_MAPPED,CITY_ENCODED,TRANSMISSION_ENCODED,BODY_TYPE_ENCODED,city_ENCODED,FUEL_TYPE_ENCODED
1550000.0,SUV,41000,2,2012,17.05,Diesel,2012,Third Party insurance,8,Automatic,5,BANGALORE,4.0,Third Party insurance,0.0,1,7,0,3.0
3025000.0,SUV,49000,1,2018,20.68,Diesel,2018,Comprehensive,8,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,7,0,3.0
4275000.0,Sedan,45000,2,2018,20.37,Diesel,2018,Comprehensive,8,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,8,0,3.0
4450000.0,SUV,75000,2,2016,11.7,Diesel,2016,Comprehensive,8,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,7,0,3.0
483000.0,Hatchback,39613,1,2015,25.24,Petrol,2015,Third Party,5,Manual,5,BANGALORE,3.0,Third Party,0.0,0,2,0,4.0
1007000.0,Sedan,68906,2,2018,18.0,Petrol,2018,Third Party insurance,0,Automatic,5,BANGALORE,4.0,Third Party insurance,0.0,1,8,0,4.0
995000.0,SUV,33000,1,2019,13.9,Petrol,2019,Comprehensive,6,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,7,0,4.0
573000.0,Sedan,71423,1,2016,22.41,Petrol,2016,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,8,0,4.0
658000.0,Sedan,17811,1,2015,22.41,Petrol,2015,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,8,0,4.0
1245000.0,SUV,79000,1,2017,17.6,Diesel,2017,Comprehensive,6,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,7,0,3.0
906000.0,Hatchback,9724,1,2020,21.4,Petrol,2020,Zero Dep,0,Automatic,5,BANGALORE,6.0,Zero Dep,0.0,1,2,0,4.0
1195000.0,SUV,75000,1,2019,15.8,Petrol,2019,Comprehensive,6,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,7,0,4.0
1031000.0,Sedan,20754,1,2021,17.1,Petrol,2021,Comprehensive,6,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,8,0,4.0
413000.0,Hatchback,50510,3,2015,18.9,Petrol,2015,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
624000.0,Hatchback,35000,1,2019,18.9,Petrol,2019,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
465000.0,Sedan,85000,3,2011,22.32,Diesel,2011,Comprehensive,6,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,8,0,3.0
1050000.0,Sedan,48979,1,2018,18.0,Petrol,2018,Third Party insurance,0,Automatic,5,BANGALORE,4.0,Third Party insurance,0.0,1,8,0,4.0
725000.0,SUV,46000,2,2017,17.0,Petrol,2017,Comprehensive,6,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,7,0,4.0
1800000.0,SUV,9000,1,2020,18.9,Diesel,2020,Comprehensive,6,Automatic,4,BANGALORE,5.0,Comprehensive,0.0,1,7,0,3.0
650000.0,Sedan,70000,2,2018,26.1,Diesel,2018,Third Party insurance,5,Manual,5,BANGALORE,4.0,Third Party insurance,0.0,0,8,0,3.0
1395000.0,Sedan,78000,2,2014,27.03,Diesel,2014,Third Party insurance,8,Automatic,5,BANGALORE,4.0,Third Party insurance,0.0,1,8,0,3.0
865000.0,Sedan,1500,1,2021,24.7,Diesel,2021,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,8,0,3.0
1423000.0,Sedan,70000,2,2011,18.48,Diesel,2011,Comprehensive,6,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,8,0,3.0
4399000.0,SUV,8187,1,2023,13.92,Diesel,2023,Comprehensive,8,Automatic,6,BANGALORE,5.0,Comprehensive,0.0,1,7,0,3.0
475000.0,Sedan,81777,3,2014,22.41,Petrol,2014,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,8,0,4.0
747000.0,Sedan,48698,2,2016,18.0,Petrol,2016,Comprehensive,0,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,8,0,4.0
1590000.0,SUV,21000,1,2020,16.5,Petrol,2020,Comprehensive,7,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,7,0,4.0
520000.0,Hatchback,67771,2,2016,18.9,Petrol,2016,Comprehensive,4,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,2,0,4.0
530000.0,Sedan,60386,1,2015,22.41,Petrol,2015,Third Party,5,Manual,5,BANGALORE,3.0,Third Party,0.0,0,8,0,4.0
595000.0,Hatchback,48928,1,2018,23.84,Petrol,2018,Comprehensive,5,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,2,0,4.0
312000.0,Hatchback,111374,1,2010,18.5,Petrol,2010,Third Party,5,Manual,5,BANGALORE,3.0,Third Party,0.0,0,2,0,4.0
920000.0,SUV,33000,2,2017,15.8,Petrol,2017,Third Party insurance,6,Manual,5,BANGALORE,4.0,Third Party insurance,0.0,0,7,0,4.0
403000.0,Hatchback,40561,1,2021,22.05,Petrol,2021,Zero Dep,5,Manual,5,BANGALORE,6.0,Zero Dep,0.0,0,2,0,4.0
415000.0,Hatchback,92529,1,2013,22.38,Petrol,2013,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
850000.0,Sedan,42000,1,2019,18.1,Petrol,2019,Comprehensive,0,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,8,0,4.0
2700000.0,MUV,55342,1,2020,14.11,Diesel,2020,Comprehensive,8,Automatic,7,BANGALORE,5.0,Comprehensive,0.0,1,4,0,3.0
1145000.0,SUV,51000,1,2021,21.7,Diesel,2021,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,7,0,3.0
1275000.0,SUV,37000,2,2018,15.1,Diesel,2018,Comprehensive,6,Manual,7,BANGALORE,5.0,Comprehensive,0.0,0,7,0,3.0
645000.0,Hatchback,36468,1,2017,18.7,Petrol,2017,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
1440000.0,SUV,11250,1,2022,16.82,Petrol,2022,Comprehensive,6,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,7,0,4.0
1145000.0,MUV,36000,1,2019,19.01,Petrol,2019,Comprehensive,5,Manual,7,BANGALORE,5.0,Comprehensive,0.0,0,4,0,4.0
1225000.0,SUV,36368,1,2019,18.15,Petrol,2019,Third Party insurance,7,Automatic,5,BANGALORE,4.0,Third Party insurance,0.0,1,7,0,4.0
5275000.0,Sedan,36000,2,2016,13.5,Diesel,2016,Comprehensive,7,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,8,0,3.0
3800000.0,SUV,62000,3,2017,18.56,Diesel,2017,Comprehensive,8,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,7,0,3.0
888000.0,Sedan,39466,1,2018,17.4,Petrol,2018,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,8,0,4.0
507000.0,Hatchback,49570,1,2014,22.38,Petrol,2014,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
1020000.0,Sedan,23382,2,2018,18.19,Petrol,2018,Comprehensive,7,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,8,0,4.0
472000.0,Hatchback,42954,1,2021,21.7,Petrol,2021,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
471000.0,Hatchback,68306,1,2014,22.38,Petrol,2014,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
821000.0,Hatchback,54961,1,2018,22.54,Diesel,2018,Comprehensive,6,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,3.0
510000.0,Hatchback,91087,1,2015,22.38,Petrol,2015,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
599000.0,Hatchback,16691,1,2022,21.74,Petrol,2022,Third Party,5,Manual,5,BANGALORE,3.0,Third Party,0.0,0,2,0,4.0
402000.0,Hatchback,80190,1,2016,20.51,Petrol,2016,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
1002000.0,SUV,54639,1,2017,15.29,Petrol,2017,Third Party insurance,6,Manual,5,BANGALORE,4.0,Third Party insurance,0.0,0,7,0,4.0
975000.0,SUV,50225,1,2020,18.55,Petrol,2020,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,7,0,4.0
795000.0,Hatchback,68017,1,2018,22.54,Diesel,2018,Comprehensive,6,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,3.0
550000.0,Hatchback,87912,1,2016,16.2,Petrol,2016,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
1298000.0,SUV,2045,1,2021,17.57,Petrol,2021,Third Party insurance,6,Manual,5,BANGALORE,4.0,Third Party insurance,0.0,0,7,0,4.0
1085000.0,SUV,24305,1,2021,18.55,Petrol,2021,Third Party insurance,5,Manual,5,BANGALORE,4.0,Third Party insurance,0.0,0,7,0,4.0
335000.0,Hatchback,2500,1,2015,25.4,Petrol,2015,Comprehensive,4,Automatic,4,BANGALORE,5.0,Comprehensive,0.0,1,2,0,4.0
1109000.0,SUV,31489,1,2020,17.05,Petrol,2020,Third Party insurance,6,Automatic,5,BANGALORE,4.0,Third Party insurance,0.0,1,7,0,4.0
350000.0,Sedan,82268,2,2014,14.6,Petrol,2014,Not Available,1,Manual,5,BANGALORE,0.0,Not Available,0.0,0,8,0,4.0
895000.0,SUV,73834,1,2019,23.0,Diesel,2019,Third Party insurance,5,Manual,5,BANGALORE,4.0,Third Party insurance,0.0,0,7,0,3.0
1775000.0,SUV,73000,2,2014,13.0,Diesel,2014,Comprehensive,5,Manual,7,BANGALORE,5.0,Comprehensive,0.0,0,7,0,3.0
466000.0,Hatchback,41436,1,2017,23.1,Petrol,2017,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
924000.0,Sedan,19024,2,2019,17.4,Petrol,2019,Zero Dep,5,Manual,5,BANGALORE,6.0,Zero Dep,0.0,0,8,0,4.0
775000.0,MUV,73000,1,2016,14.02,Diesel,2016,Comprehensive,5,Manual,8,BANGALORE,5.0,Comprehensive,0.0,0,4,0,3.0
378000.0,Hatchback,73140,2,2020,22.05,Petrol,2020,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
